PersonID,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,zipcode,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
136973,0,0.335552005,42,60625,0,0.386165346,40000,8,0,2,0,5
136975,0,0.866971175,33,60625,0,1.032390171,2685,15,0,1,0,1
136989,0,0,52,60625,0,0.82756499,6500,5,0,3,0,2
136992,0,0.980807677,38,60625,0,753,0,4,0,0,0,4
136993,0,0.043617799,58,60625,0,2911,,10,0,2,0,0
136995,0,0.567123097,42,60625,1,0.455084885,6066,10,0,1,0,0
137003,0,0.9999999,42,60625,1,0.132820692,8582,3,0,1,0,1
137006,0,0.186302627,60,60625,0,0.47471416,4547,6,0,2,0,1
137007,0,0.420771593,45,60625,0,0.562751828,6700,9,0,2,0,2
137010,0,0.284257484,33,60625,0,0.385269122,6000,27,0,0,0,0
137019,0,0.554921803,45,60625,0,0.731567108,4000,12,0,2,0,4
137020,0,0.042189472,56,60625,0,2375,,11,0,1,0,0
137021,0,0.003413846,88,60625,0,0.000799872,6250,6,0,0,0,0
137022,0,0.222267419,46,60625,0,0.465372114,11998,13,0,3,0,1
137023,0,0.036230571,47,60625,0,0.630740588,4833,7,0,3,0,0
137025,0,0.871935391,51,60625,0,0.37860781,8834,14,0,2,0,0
137032,0,0.006562884,70,60625,0,12,,9,0,0,0,0
137035,0,0.9999999,31,60625,1,2327,,4,0,1,0,0
137041,0,0.034332618,35,60625,0,0.289311091,6473,10,0,2,0,0
137044,0,0.285095595,74,60625,0,0.742630095,3900,9,0,4,0,0
137046,0,0.182567343,49,60625,0,2679,,8,0,2,0,0
137051,0,0.060680325,36,60625,0,0.127218195,4000,9,0,0,0,0
137053,0,0.285057157,67,60625,0,0.342411186,12300,17,0,2,0,0
137054,0,0,94,60625,0,0,10000,2,0,0,0,1
137068,0,0.016723359,71,60625,0,0.008281972,5191,7,0,0,0,0
137070,0,0.023827898,62,60625,0,0.040356299,5500,10,0,1,0,1
137076,0,0.01921569,67,60625,0,0.058039248,24000,11,0,2,0,3
137082,0,0.124609424,42,60625,0,1314,,6,0,1,0,1
137086,0,0.734474612,58,60625,0,0.495186926,4466,8,0,1,0,0
137089,0,0.128553064,32,60625,0,2904,,4,0,2,0,0
137093,0,0.308695487,34,60625,1,0.223549014,3600,9,0,0,0,0
137100,0,0.172064804,64,60625,0,0.338412094,8400,11,0,1,0,1
137110,0,0.952047952,22,60625,0,0.221852099,1500,3,0,0,0,0
137114,0,0.007174821,45,60625,0,8,,7,0,0,0,0
137124,0,0,63,60625,0,0.151732146,10333,12,0,2,0,0
137125,0,0.030897906,56,60625,0,0.180072772,12916,9,0,1,0,2
137136,0,0,70,60625,0,0.519695465,3020,4,0,1,0,0
137137,0,0.065783024,38,60625,0,0.225251274,7262,8,0,1,0,2
137140,0,0.673917276,62,60625,1,1.011871393,6064,13,0,2,0,0
137150,0,0.637082651,34,60625,0,0.269273495,4500,5,0,0,0,5
137153,0,0.11211435,56,60625,0,0.249194534,9000,7,0,1,0,0
137165,0,0.206719232,61,60625,0,0.354256353,7200,6,0,1,0,0
137170,0,0.546761127,36,60625,2,0.460756541,6000,7,0,2,0,0
137171,0,0.100017475,48,60625,0,0.12125675,6110,9,0,0,0,2
137184,0,0.219445325,61,60625,0,0.47547302,2853,17,0,1,0,1
137185,0,0.007957402,77,60625,0,0.003749531,8000,5,0,0,0,0
137188,0,0.051048724,79,60625,0,0.005808971,10500,5,0,0,0,0
137191,0,0.710675906,44,60625,0,2204,,5,0,1,0,2
137202,0,0.9999999,63,60625,1,0.005706134,1401,0,0,0,1,1
137205,0,0.9999999,28,60625,0,0.688551908,6000,6,0,1,0,0
137215,0,0.020226813,65,60625,0,0.008330556,3000,5,0,0,0,0
137222,0,0.000139532,48,60625,0,2.648900733,1500,9,0,4,0,0
137225,0,0.593768372,28,60625,2,0.086691331,10000,10,0,0,0,0
137226,0,0.608779875,54,60625,0,2.345858241,1170,5,0,2,0,0
137228,0,0.784234416,43,60625,0,0.679856872,4750,10,0,1,0,4
137231,0,0.082280417,57,60625,0,0.1419599,12418,6,0,1,0,1
137234,0,0.312832708,58,60625,0,0.823362773,6000,9,0,3,0,0
137236,0,0.028657838,46,60625,0,0.177552653,3750,8,0,2,0,0
137237,0,1.001653734,65,60625,1,0.474400965,5800,10,0,1,0,2
137238,0,1.03240262,31,60625,0,0.166733307,2500,7,0,0,0,5
137244,0,0.825427885,45,60625,0,0.744806621,5920,10,0,1,0,1
137250,0,0.101953214,48,60625,0,0.664159223,6380,13,0,4,0,0
137255,0,0.237985126,40,60625,0,0.077802129,6387,2,0,0,0,0
137263,0,0.255075295,60,60625,0,2646,,6,0,1,0,2
137271,0,0.386829724,41,60625,0,0.771159179,9014,8,0,2,0,0
137281,0,0.00247685,62,60625,0,0.109625439,23333,12,0,1,0,0
137282,0,0.022624743,68,60625,0,0.18047744,8000,15,0,1,0,0
137284,0,0.455392763,62,60625,0,0.462395094,12391,12,0,3,0,0
137285,0,0.953092615,49,60625,0,0.665357766,4583,13,0,0,0,0
137294,0,0.000457448,64,60625,0,0.266348888,11957,21,0,2,0,0
137296,0,0.003259935,76,60625,0,0.272590588,6650,7,0,1,0,0
137298,0,0.73719295,75,60625,0,0.238113949,2544,7,0,0,0,0
137302,0,0.002555755,80,60625,0,0.00177665,3939,11,0,0,0,0
137303,0,0.015098516,84,60625,0,22,,6,0,0,0,0
137306,0,0.9999999,42,60625,0,0.707237557,4600,6,1,1,0,0
137311,0,0.500054221,77,60625,0,0.470922882,4745,9,0,1,0,0
137312,0,0.276649666,50,60625,1,0.355037939,17000,14,0,2,0,5
137333,0,0.863600351,55,60625,0,0.402224861,16000,17,0,2,1,3
137338,0,0.060420473,46,60625,0,0.058184935,10500,11,0,0,0,0
137345,0,0,57,60625,0,1110,,4,0,1,0,
137350,0,0.343392078,45,60625,0,1.305414013,3139,17,0,2,0,0
137351,0,0.653239612,50,60625,0,0.389841351,7815,8,0,1,0,1
137352,0,0.384599884,50,60625,0,11318,,19,0,4,0,2
137356,0,0.017563242,87,60625,0,0.003470368,7491,8,0,0,0,0
137365,0,0.042252127,49,60625,0,0.327717852,8250,24,0,1,1,3
137375,0,0.9999999,68,60625,0,0.250694316,5400,2,0,1,0,0
137382,0,0.001079627,59,60625,0,0.56587473,4166,6,0,1,0,0
137386,0,0.038947719,55,60625,0,0.160743397,9200,8,0,2,0,0
137389,0,0,36,60625,0,0.107818636,2800,2,0,0,0,0
137391,0,0.287248936,62,60625,0,1739,,9,0,1,0,0
137392,0,0.001556983,65,60625,0,1,,3,0,0,0,
137396,0,0.9999999,54,60625,2,1045,,3,0,2,0,2
137398,0,0.334437194,32,60625,0,0.103371082,7593,10,0,0,0,0
137401,0,0.213341576,45,60625,0,0.350886548,7500,8,0,1,0,3
137402,0,0.003066258,49,60625,0,0.131137901,3400,3,0,0,0,1
137404,0,0.000252539,67,60625,1,0.055229471,17888,12,0,0,0,0
137407,0,0,37,60625,0,0.519346823,8450,10,0,1,0,1
137419,0,0.02311494,69,60625,0,2076,,7,0,1,0,0
137423,0,0.489003953,54,60625,0,0.462153785,10000,11,0,3,0,2
137425,0,0.509249164,31,60625,0,0.31599569,10208,10,0,2,0,0
137441,0,0.41051179,53,60625,0,4486,,13,0,1,0,0
137443,0,0.02866824,73,60625,0,0.242326754,11500,14,0,1,0,0
137449,0,0.421555952,47,60625,0,0.662473984,11050,17,0,2,0,3
137455,0,0,46,60625,0,0.189405297,2000,4,0,0,0,2
137456,0,0,37,60625,1,0.711990479,3360,6,0,2,0,0
137458,0,0.17460685,40,60625,0,0.311965337,9000,7,0,2,0,2
137462,0,0.514138817,32,60625,0,0.300680516,5583,5,0,1,0,0
137464,0,0,63,60625,0,0.251298758,11356,11,0,1,0,0
137465,0,1.053129791,50,60625,0,0.27772629,3236,2,0,0,0,2
137473,0,0.032973636,50,60625,0,38,,5,0,0,0,0
137477,0,0.585507246,34,60625,0,5606,,7,0,1,0,0
137480,0,0.121746956,74,60625,0,0.070583351,4816,7,0,0,0,0
137483,0,0.201054513,50,60625,0,0.843183148,3417,4,0,1,0,0
137496,0,0.024446964,51,60625,0,0.24811799,6508,8,0,2,0,1
137497,0,0,47,60625,0,0.447295551,5416,12,0,1,0,5
137499,0,0.049672127,68,60625,0,1084,,22,0,1,0,0
137500,0,0.02160142,42,60625,0,0.385782205,4416,11,0,1,0,0
137501,0,0,37,60625,0,0.24045646,7360,3,0,1,0,5
137512,0,0.03839872,66,60625,0,0.00679864,5000,4,0,0,0,0
137515,0,0.268586571,48,60625,0,0.10918775,5256,6,0,0,0,0
137518,0,0.9999999,58,60625,0,0,3904,0,0,0,0,0
137523,0,0.007929093,51,60625,0,0.002925878,3075,4,0,0,0,1
137533,0,0.045540991,38,60625,0,0.478163494,6250,8,0,2,0,2
137541,0,0.001393571,50,60625,0,2,,6,0,0,0,0
137558,0,0,67,60625,0,0.291391722,6667,5,0,1,0,1
137564,0,0.053397578,30,60625,0,0.010664297,4500,5,0,0,0,0
137582,0,0.0095748,45,60625,0,397,,6,0,0,0,0
137584,0,0.013231634,59,60625,0,0.176935596,4300,13,0,1,0,0
137585,0,0.294067648,77,60625,0,0.160427807,4300,5,0,0,0,0
137589,0,0.961006499,52,60625,0,0.444357367,3827,4,0,1,0,0
137590,0,0.006515709,71,60625,0,0.085396427,6381,2,0,0,0,1
137591,0,0.9999999,27,60625,0,0.171258779,1850,2,0,0,0,0
137600,0,0.022244439,25,60625,0,1102,,5,0,0,0,0
137609,0,0.08563883,36,60625,0,0.021378709,4583,7,0,0,0,0
137610,0,0.888413983,63,60625,1,0.173925753,3420,7,0,0,1,0
137619,0,0.122123491,69,60625,0,0.208563173,3806,6,0,1,0,0
137621,0,0.162259205,67,60625,0,1505,,9,0,1,1,1
137623,0,0.054066617,44,60625,1,0.36601191,11250,9,0,2,0,2
137624,0,0.437600774,35,60625,1,0.593502707,2400,10,0,0,0,0
137625,0,0.050276888,60,60625,0,0.365944882,5079,15,0,2,0,1
137632,0,0.657152095,41,60625,0,0.510877719,7997,10,0,1,0,3
137651,0,0.158828963,63,60625,0,1.025812753,7166,9,0,3,0,0
137665,0,0,28,60625,1,323,,2,0,0,0,0
137676,0,0.002876261,67,60625,0,0.00789921,10000,9,0,0,0,1
137680,0,0.072795147,60,60625,0,0.252821026,7000,3,0,1,0,0
137681,0,0.016386613,53,60625,0,0.518238994,1589,6,0,1,0,0
137682,0,0.113882749,48,60625,0,0.677655678,1364,7,0,0,0,0
137683,0,0.049803663,72,60625,0,60,,6,0,0,0,0
137695,0,0.699327395,28,60625,1,0.420471281,4073,10,0,1,0,2
137700,0,0.556364429,32,60625,3,0.122744845,3103,7,0,0,1,1
137704,0,0.9999999,67,60625,0,0.149475738,4100,4,0,0,0,0
137716,0,0.266621425,46,60625,0,0.360797459,5667,5,0,1,0,0
137720,0,1.001999913,56,60625,1,0.311279394,5017,6,0,0,0,1
137725,0,0.017689823,54,60625,0,0.60725507,3500,15,0,1,0,0
137726,0,0.028025649,72,60625,0,0.145941623,5001,6,0,0,0,0
137727,0,0.9999999,40,60625,1,0.477048477,2330,3,2,0,0,2
137728,0,0.123838272,55,60625,0,0.212526134,11000,14,0,1,0,3
137731,0,0.460551315,80,60625,0,0.758465011,3100,5,0,1,0,1
137740,0,0.374608875,43,60625,1,0.425777005,4600,12,0,0,0,0
137741,0,0.717136168,34,60625,0,0.190923132,8416,7,0,0,0,0
137750,0,0,74,60625,0,23,,2,0,0,0,
137751,0,0.349498941,55,60625,0,0.370691856,7833,10,0,1,0,0
137753,0,0.068227523,36,60625,0,0.818040655,7083,13,0,2,0,0
137756,0,0.031482031,39,60625,0,0.001661436,5416,9,0,0,0,1
137759,0,0.01869776,54,60625,0,0.409577363,5512,7,0,1,0,0
137760,0,0.103211405,47,60625,0,1419,,13,0,1,0,3
137765,0,0.047503887,37,60625,0,3.241516966,500,9,0,2,0,0
137769,0,0.011359546,44,60625,0,0.137641412,5833,4,0,0,0,1
137779,0,0.004266098,83,60625,0,0,,1,0,0,0,0
137782,0,0,63,60625,0,0.225657591,6500,6,0,1,0,0
137787,0,0.51041054,29,60625,0,0.106039184,4950,6,0,0,0,1
137792,0,0.365962576,43,60625,0,0.845009597,2083,8,0,1,0,3
137796,0,0,43,60625,0,1623,,5,0,2,0,0
137800,0,0.00279986,75,60625,0,0.000799361,1250,3,0,0,0,0
137815,0,0,61,60625,0,3305,,7,0,2,0,3
137826,0,0.073471559,64,60625,0,1.017712177,4064,34,0,2,0,0
137827,0,0,79,60625,0,0.000499938,8000,7,0,0,0,1
137829,0,0.052698115,53,60625,1,0.41226002,11875,16,0,2,0,3
137830,0,0,92,60625,0,0,1100,1,0,0,0,0
137832,0,0.436553358,62,60625,0,1017,,4,0,1,0,0
137836,0,0.11019786,49,60625,1,0.27779266,11198,12,0,2,0,3
137837,0,0.405380083,47,60625,0,0.290523939,15058,9,0,2,0,2
137839,0,0.122314954,66,60625,0,0.095146527,13000,10,0,0,0,0
137843,0,0.9999999,30,60625,0,0.162524993,3500,2,0,0,0,2
137850,0,0.071482904,42,60625,0,0.415153907,3800,13,0,2,0,3
137853,0,0.9999999,35,60625,0,0.098469177,2416,2,0,0,0,0
137855,0,0.053353566,45,60625,0,0.159034715,10110,11,0,1,0,3
137863,0,0.074577045,32,60625,1,1.193612774,500,7,0,0,0,1
137871,0,0.124467096,58,60625,0,312,,11,0,0,0,0
137874,0,0.787833774,57,60625,0,0.746409208,10512,9,0,3,0,0
137875,0,0.982275439,46,60625,3,1713,,11,0,1,0,0
137881,0,0,87,60625,0,239,,9,0,0,0,0
137882,0,0.0224244,66,60625,0,102,,7,0,0,0,0
137898,0,0.471409909,37,60625,5,0.24575085,5000,7,1,1,0,5
137899,0,0.009428122,68,60625,0,0.109578084,5000,5,0,1,0,0
137908,0,0.02286807,83,60625,0,34,,8,0,0,0,0
137914,0,0.0763245,79,60625,0,0.303929251,8932,6,0,3,0,0
137921,0,0.814005242,41,60625,0,0.646264247,2368,4,0,0,0,2
137925,0,0.024275444,57,60625,0,0.306397723,8080,8,0,1,0,0
137926,0,0.668165917,26,60625,0,0.304463691,1500,6,0,0,0,0
137929,0,0.335382923,61,60625,0,0.749500091,5500,11,0,2,0,1
137932,0,0.011666353,71,60625,0,0.002856463,4200,6,0,0,0,0
137937,0,0.22960494,43,60625,0,0.124459691,14574,4,0,1,0,1
137939,0,0.892419154,53,60625,0,0.565477237,5688,9,0,1,0,2
137946,0,0.901073262,48,60625,1,0.478420263,6000,12,0,1,0,2
137956,0,0.562836487,37,60625,0,0.211607887,3600,3,0,1,0,1
137959,0,0.071871545,41,60625,0,0.404346842,4416,8,0,1,0,0
137961,0,0.086498821,68,60625,0,2187,,16,0,2,0,0
137970,0,0.965561378,61,60625,0,0.361855258,2500,3,0,0,0,2
137971,0,0.050462866,36,60625,0,0.208395802,2000,7,0,0,0,0
137974,0,0.211892164,54,60625,0,0.225303293,7500,9,0,0,0,0
137977,0,0.164962002,57,60625,0,0.206499294,9200,11,0,1,1,2
137978,0,0.534962816,60,60625,1,0.841860465,4084,13,0,2,0,0
137989,0,0.248792892,41,60625,0,0.871943086,2248,7,0,1,0,2
137990,0,0.053769892,66,60625,0,0.759371221,10750,11,0,6,0,1
137998,0,0.041414122,49,60625,1,0.423995103,4900,16,0,2,1,1
138001,0,0.293301796,63,60625,3,0.446128296,4816,17,1,2,0,0
138006,0,0.121250112,55,60625,0,0.235645194,4858,8,0,1,0,0
138011,0,0.013664158,76,60625,0,1644,,11,0,2,0,0
138015,0,0.110241693,52,60625,0,0.018001417,7054,5,0,0,0,1
138016,0,0.096043862,49,60625,0,0.50869826,5000,20,0,2,0,0
138027,0,0.042095416,51,60625,0,0.009497626,4000,3,0,0,0,1
138034,0,0.013211143,54,60625,0,0.203034937,8500,9,0,1,0,2
138040,0,0.712341071,34,60625,0,0.11607434,9200,4,0,0,0,0
138041,0,0.388878137,50,60625,0,0.021598272,8333,6,0,0,0,0
138050,0,0.9999999,55,60625,5,0.348649224,4700,8,1,1,0,1
138052,0,0.140306385,45,60625,0,0.229462842,60000,17,0,5,0,5
138075,0,0.681863627,45,60625,1,0.399336476,5726,10,0,3,0,2
138084,0,0.053633316,46,60625,0,28,,2,0,0,0,0
138090,0,0.073672467,73,60625,0,0.380413058,1500,9,0,0,0,0
138091,0,0.796464744,31,60625,0,0.330279232,4583,11,0,0,0,0
138097,0,0.65849228,24,60625,0,0.014989293,1400,1,1,0,1,1
138103,0,0.032364785,70,60625,0,1249,,8,0,1,0,0
138107,0,0.922564763,61,60625,0,0.663552417,9204,19,0,2,0,1
138113,0,0.00691609,80,60625,0,0.000333278,6000,2,0,0,1,0
138119,0,0.523786437,38,60625,0,0.082992455,11000,10,1,0,0,3
138125,0,0.000356628,73,60625,0,0.268891502,6801,4,0,1,0,0
138129,0,0.005300166,54,60625,0,4517,,9,0,2,0,2
138133,0,0.069479084,78,60625,0,0.42776204,4588,26,0,2,0,0
138135,0,0.05168249,69,60625,0,0.007358953,3668,5,0,0,0,0
138145,0,0.327829546,55,60625,0,0.027885964,6418,6,0,0,0,6
138152,0,0.22968669,44,60625,0,1998,,6,0,1,0,3
138153,0,0.117478465,57,60625,0,0.178515309,21000,9,0,2,1,2
138154,0,0.050610367,46,60625,0,0.007141582,5600,3,0,0,0,2
138162,0,0.9999999,42,60625,1,0.286203942,3500,1,0,1,1,0
138168,0,0.056931769,67,60625,0,0.738282715,2666,5,0,1,0,0
138182,0,0.359380168,35,60625,0,0.440111978,5000,11,0,0,0,0
138190,0,0,50,60625,1,0,4339,3,0,0,0,0
138197,0,0.690514829,27,60625,0,0.315275517,4300,8,2,0,0,0
138202,0,0.060472487,60,60625,0,2828,,6,0,1,0,0
138213,0,1.009464204,38,60625,2,0.115267508,4597,6,0,0,0,0
138217,0,0.9999999,22,60625,0,0,0,0,0,0,0,0
138220,0,0.635202665,22,60625,0,0.08478803,400,2,0,0,0,0
138230,0,0.00647035,53,60625,0,0.318512963,9333,6,0,2,0,0
138233,0,0.097804391,65,60625,0,0.015396921,5000,1,0,0,0,0
138238,0,0.639422552,61,60625,0,0.485518293,5247,7,0,1,0,0
138245,0,0.048397234,41,60625,0,0.097866766,5343,4,0,0,0,3
138249,0,1.003124609,44,60625,0,0.393477743,4200,8,0,0,0,0
138251,0,0.439576093,38,60625,0,1.83948373,5500,15,0,6,0,1
138256,0,0.128587141,39,60625,0,0.271587744,9333,7,0,2,0,2
138257,0,0.405648588,36,60625,0,0.692842252,1438,5,0,0,0,0
138272,0,0.540147428,41,60625,1,0.430742568,7500,10,0,1,0,1
138283,0,0,60,60625,0,1299,0,5,0,1,0,0
138289,0,0.806879541,39,60625,0,1279,,9,0,0,0,0
138294,0,0.9999999,59,60625,0,2788,0,4,0,2,0,0
138296,0,0.007725252,48,60625,1,0.263018958,12500,10,0,2,0,0
138298,0,0.209135933,46,60625,0,0.490677818,5738,14,0,1,0,2
138304,0,0.096353295,79,60625,0,305,1,6,1,0,0,0
138305,0,0.051634002,53,60625,0,0.115288471,10000,15,0,0,0,0
138310,0,0.013545957,50,60625,1,0.142880181,6200,8,0,1,0,1
138311,0,0.026768407,48,60625,0,0.26912114,4209,4,0,1,0,2
138313,0,0.00462227,65,60625,0,1927,,9,0,1,0,1
138323,0,0.575871013,50,60625,0,0.48465775,5083,13,0,1,0,2
138324,0,0.144758735,69,60625,0,1855,,5,0,1,0,0
138325,0,0.31150703,45,60625,0,0.573344169,2460,5,0,1,0,4
138331,0,0.299170083,48,60625,0,0.330796718,15111,9,0,2,0,3
138341,0,0.97005988,28,60625,0,0.358098068,1345,7,0,0,0,0
138350,0,0.225882758,56,60625,1,0.327686754,3600,7,1,2,0,0
138353,0,0.76160386,64,60625,2,0.501755132,9400,10,0,2,0,2
138368,0,0.005071968,37,60625,0,0.191961925,20800,11,0,1,0,2
138369,0,0.110862424,65,60625,0,0.343790661,6916,6,0,1,0,0
138370,0,0.00243769,50,60625,0,0.2095165,14332,6,0,3,0,0
138377,0,0.149032639,51,60625,0,0.579253514,2062,5,0,2,0,0
138378,0,0.405914489,51,60625,1,0.33533321,10833,13,0,1,0,1
138382,0,0.05281027,61,60625,0,2875,,10,0,1,0,0
138386,0,0.001442238,62,60625,0,0.233996495,9700,11,0,1,0,0
138392,0,0.041063673,70,60625,0,0.008831717,10416,6,0,0,0,0
138409,0,0,40,60625,0,0.597675291,2666,4,0,1,0,5
138414,0,0.014715221,41,60625,0,0.515006201,12094,9,0,5,0,1
138415,0,0.361532412,65,60625,0,96,,1,0,0,0,1
138418,0,0.9999999,55,60625,0,602,,1,6,0,1,0
138427,0,0,30,60625,0,0,,1,0,0,1,
138430,0,0.123502843,45,60625,0,0.093875215,1746,4,0,0,0,0
138433,0,0.276180642,29,60625,0,788,,6,0,0,0,0
138459,0,0.9999999,51,60625,0,0,2528,2,0,0,0,0
138460,0,0.283012362,67,60625,0,0.212238368,7500,5,0,1,0,0
138467,0,0.041545707,88,60625,0,0.133564888,6333,4,0,1,0,0
138490,0,0.47358777,35,60625,1,0.542197077,8483,9,0,4,0,0
138491,0,0.388135643,48,60625,0,0.726706274,6900,7,0,4,0,0
138495,0,0.194309927,54,60625,0,18,,4,0,0,0,0
138496,0,0,37,60625,0,2.448220712,2500,6,0,2,0,2
138508,0,0.674245973,75,60625,0,0.381126054,4386,5,0,1,0,0
138513,0,0.061191076,48,60625,0,0.031200142,5640,6,0,0,0,0
138514,0,0.141041134,49,60625,0,0.938307408,7585,16,0,4,0,3
138519,0,0,32,60625,0,0.667946257,2083,5,0,2,0,0
138523,0,0.971257186,39,60625,1,0.751499572,3500,7,0,1,0,4
138525,0,0.020562299,53,60625,0,0.265697907,7500,13,0,1,0,0
138527,0,0.875511131,26,60625,0,0.056943057,1000,1,0,0,0,0
138528,0,0.002266591,52,60625,0,0.181042528,7500,7,0,1,0,1
138535,0,0.142654779,49,60625,0,1773,,12,0,1,0,3
138543,0,0.9999999,73,60625,0,0.458242782,3220,4,0,1,0,1
138546,0,0.031329852,38,60625,1,0.304678129,2500,9,0,1,0,1
138549,0,0.953494524,52,60625,0,0.548450373,2548,11,0,0,0,2
138557,0,0.35425807,77,60625,0,0.518414196,14200,14,0,2,0,2
138563,0,0.027215367,89,60625,0,0.007367313,6650,7,0,0,0,0
138564,0,0.050389109,62,60625,0,2.457085828,500,9,0,1,0,0
138565,0,0.068217113,62,60625,0,1373,,4,0,1,0,0
138569,0,0.004748471,74,60625,0,2116,,5,0,1,0,1
138570,0,0,63,60625,0,0.26662636,4961,9,0,2,0,0
138574,0,0.762902993,40,60625,0,0.223555289,5000,4,0,0,0,3
138583,0,0.941856094,62,60625,0,0.711183105,8333,12,0,2,0,2
138586,0,0.12527738,35,60625,0,0.203405718,6400,10,0,2,0,0
138589,0,0,50,60625,0,0.790794066,4583,10,0,1,0,2
138593,0,0.708058388,27,60625,0,0.227974569,1100,2,0,0,0,0
138605,0,0.070609812,32,60625,0,0.183350185,11867,17,0,2,0,1
138606,0,0.027531498,42,60625,0,0.265546891,5000,9,0,2,0,0
138612,0,0.002688028,69,60625,0,0.13440159,16100,6,0,2,0,1
138613,0,0,75,60625,0,33,,2,0,0,0,0
138614,0,0.319542529,42,60625,0,0.005961309,26000,2,0,0,0,1
138617,0,0.122443107,38,60625,0,0.260859131,12500,12,0,2,0,1
138618,0,0.604037729,46,60625,0,0.544769632,6901,11,0,2,0,1
138619,0,0.149683006,59,60625,0,0.284807764,2678,7,0,0,0,1
138628,0,0.022535985,55,60625,0,0.20793069,3000,11,0,0,0,0
138637,0,0.044778143,75,60625,0,0.067289323,4710,4,0,1,0,0
138639,0,0.059895364,51,60625,0,0.146370726,5000,9,0,0,0,2
138645,0,0.328878595,66,60625,1,0.991001125,888,15,0,1,0,0
138649,0,0.079430541,71,60625,0,1.206773283,5314,9,0,8,0,0
138650,0,0.85262691,58,60625,0,0.604257929,11413,13,0,1,0,1
138652,0,0.122033396,52,60625,0,0.901024744,4000,11,0,1,0,0
138654,0,0.033694948,46,60625,0,0.050568539,17500,7,0,0,0,1
138659,0,0.032198927,56,60625,0,0.124082466,15666,5,0,1,0,2
138669,0,0.108040782,90,60625,0,1593,,8,0,3,0,0
138671,0,0.009235196,70,60625,0,0.124915749,4450,17,0,2,0,0
138672,0,0.9999999,26,60625,0,0.0781893,1700,0,0,0,0,0
138679,0,0.070046508,56,60625,0,0.343689736,14000,8,0,1,0,0
138682,0,0.154975822,42,60625,0,0.032053316,3150,4,0,0,0,0
138685,0,0.016849638,80,60625,1,0.066573371,5001,6,0,0,0,1
138694,0,0.884732895,52,60625,1,0.465785511,5976,5,0,1,0,1
138699,0,0.9999999,53,60625,0,0.002045269,7333,1,0,0,0,0
138701,0,0.0106464,80,60625,0,19,,9,0,0,0,0
138712,0,0.009216991,66,60625,0,1096,,6,0,1,0,1
138716,0,0.553617451,31,60625,0,0.534711965,3384,8,0,2,0,0
138718,0,0.550079195,48,60625,0,0.619342073,4042,19,0,2,0,2
138719,0,0.022042347,56,60625,1,0.366705219,13833,12,0,1,0,1
138722,0,0.015357559,53,60625,0,0.177303783,6000,28,0,0,0,4
138723,0,0,84,60625,0,0.079168333,2500,4,0,1,0,0
138730,0,0.279403745,25,60625,0,0.689403167,820,4,0,0,0,0
138731,0,0.020446947,75,60625,0,0.639305446,3800,16,0,2,0,0
138735,0,0.098903613,59,60625,0,1890,,10,0,1,0,0
138737,0,0.069435136,47,60625,0,0.104714415,8823,7,0,1,0,2
138738,0,0,71,60625,0,0.761562998,3761,8,0,2,0,0
138742,0,0,68,60625,0,0.375454846,3022,5,0,1,0,3
138753,0,0.016856902,55,60625,0,0.281434002,13416,10,0,2,0,2
138758,0,0.114147942,47,60625,0,0.322186763,7206,11,0,2,0,4
138764,0,0.083521141,51,60625,1,0.206932673,10500,14,0,2,0,0
138768,0,0,70,60625,0,0.009060956,2427,4,0,0,0,0
138769,0,0.057738408,60,60625,0,1578,,7,0,1,0,0
138770,0,0.100157329,48,60625,0,0.789105447,2000,5,0,1,0,0
138771,0,0.029136797,59,60625,0,0.214022457,11666,16,0,1,0,0
138772,0,0.016085208,68,60625,0,0.268789257,4616,5,0,1,0,0
138777,0,0.306785588,70,60625,0,0.034259668,6800,3,0,0,0,1
138790,0,0.891116488,44,60625,0,0.111990667,12000,5,0,0,0,2
138793,0,0.065805979,52,60625,0,0.058771386,11280,9,1,0,0,1
138798,0,0.056106592,34,60625,0,0.897774298,8940,10,0,5,0,3
138817,0,0.01825723,76,60625,0,0.246560264,3633,9,0,1,0,0
138818,0,0.260412138,53,60625,0,0.167383262,10000,6,0,1,0,3
138824,0,0.009714462,63,60625,0,0.022279349,3500,22,0,0,0,1
138839,0,0.461538462,45,60625,2,82,,6,0,0,0,0
138840,0,0.450457795,50,60625,0,0.219472566,8000,16,0,0,0,1
138842,0,0.516652565,33,60625,0,0.20311174,3534,2,0,0,0,0
138846,0,0.075609248,41,60625,0,0.328456474,4100,5,0,1,0,0
138847,0,0.414706606,43,60625,0,0.276551594,5300,9,0,1,0,4
138857,0,0.436703526,76,60625,2,1.704834606,2750,10,0,2,0,0
138858,0,0,32,60625,0,0.835935873,4802,7,0,2,0,2
138859,0,0.004709576,61,60625,0,1676,,5,0,1,0,0
138862,0,0.009999688,73,60625,0,0.000882266,10200,5,0,0,0,0
138873,0,0.423723517,50,60625,0,0.18277563,7500,5,0,1,0,0
138884,0,0,46,60625,0,0.136339523,7539,4,0,1,0,5
